date_de_tirage,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance
19850213,20,22,17,1,15,25
19850209,41,35,9,46,1,31
19850206,36,37,26,25,48,29
19850202,25,38,40,48,37,4
19850130,4,45,30,26,16,46
19850126,9,3,32,46,18,29
19850123,39,31,13,37,6,23
19850119,47,43,27,22,16,46
19850116,1,44,38,39,2,31
19850112,46,4,32,33,34,45
19850109,21,2,1,33,46,39
19850105,29,8,31,33,10,19
19850102,6,40,22,15,34,3
19841229,36,29,38,41,4,33
19841226,45,31,33,38,3,16
19841222,20,44,3,40,24,38
19841219,13,24,7,29,5,15
19841215,28,44,30,5,15,39
19841212,2,22,5,15,16,47
19841208,48,20,4,2,22,38
19841205,35,23,47,17,36,42
19841201,11,48,18,22,10,25
19841128,6,8,27,11,22,10
19841124,15,21,35,32,39,43
19841121,23,25,46,12,49,48
19841117,8,24,46,15,45,44
19841114,39,16,43,5,40,45
19841110,13,40,12,5,31,44
19841107,42,39,38,30,34,21
19841103,21,12,49,26,30,20
19841031,18,30,44,19,46,11
19841027,19,7,45,38,18,12
19841024,27,3,44,8,48,19
19841020,46,48,2,34,26,10
19841017,45,38,20,8,19,9
19841013,46,48,37,11,25,20
19841010,17,14,36,6,30,4
19841006,24,12,9,21,41,11
19841003,29,1,40,42,36,15
19840929,21,14,1,5,32,42
19840926,30,9,40,17,45,15
19840922,26,11,33,20,2,48
19840919,37,36,26,35,27,29
19840915,27,38,9,34,6,30
19840912,3,32,8,27,29,40
19840908,14,7,39,1,21,13
19840905,11,21,28,35,1,30
19840901,23,7,10,38,26,47
19840829,47,38,21,15,49,30
19840825,12,36,2,41,17,6
19840822,47,36,41,24,14,21
19840818,33,48,49,6,29,40
19840815,15,38,41,35,20,28
19840811,10,48,39,15,34,9
19840808,33,48,20,42,40,37
19840804,3,32,27,29,1,26
19840801,3,39,28,14,5,6
19840728,18,14,7,40,25,39
19840725,15,7,28,25,35,22
19840721,14,25,22,46,44,47
19840718,17,46,1,24,40,30
19840714,5,32,40,15,34,27
19840711,29,25,46,4,34,42
19840707,23,36,34,6,12,27
19840704,15,29,46,37,33,47
19840630,32,33,47,14,16,35
19840627,25,5,34,33,46,16
19840623,37,32,24,31,3,2
19840620,12,18,47,40,21,34
19840616,32,19,3,21,42,8
19840613,23,30,49,25,21,37
19840609,15,32,42,27,8,48
19840606,39,21,13,30,38,36
19840602,6,48,49,1,12,21
19840530,45,49,41,40,21,9
19840526,22,16,35,4,5,42
19840523,13,18,43,36,28,26
19840519,30,10,2,19,20,1
19840516,17,16,49,18,23,32
19840512,26,39,1,42,23,2
19840509,23,7,12,47,22,33
19840505,27,48,42,18,21,10
19840502,25,15,22,31,16,14
19840428,34,15,49,22,28,35
19840425,30,49,45,41,16,19
19840421,26,39,3,38,5,18
19840418,31,9,14,39,42,22
19840414,26,13,43,30,46,34
19840411,10,12,16,27,18,42
19840407,6,17,30,40,19,11
19840404,42,20,34,29,46,30
19840331,13,39,10,40,25,19
19840328,46,36,22,23,38,13
19840324,30,29,41,2,26,13
19840321,49,6,38,29,23,44
19840317,8,13,25,2,16,34
19840314,47,18,24,6,10,12
19840310,7,43,14,18,34,3
19840307,38,29,32,10,1,45
19840229,19,34,44,13,39,22
19840222,9,3,42,39,38,29
19840215,36,39,16,35,8,23
19840208,19,34,24,29,38,39
19840201,18,45,31,15,41,44
19840125,7,42,47,22,12,43
19840118,6,8,30,1,7,35
19840111,20,45,5,29,31,35
19840104,22,27,2,28,37,10
19831228,33,35,40,20,5,30
19831221,27,42,4,20,7,46
19831214,43,34,23,10,48,16
19831207,43,27,47,16,44,42
19831130,7,22,13,21,44,28
19831123,3,31,41,21,47,19
19831116,41,37,42,27,17,38
19831109,37,46,19,49,26,39
19831103,20,33,49,5,24,47
19831026,8,21,33,31,18,43
19831019,5,11,47,44,8,34
19831012,19,20,40,13,34,21
19831005,6,47,1,23,2,34
19830928,49,12,33,19,24,41
19830921,27,12,8,39,25,11
19830914,15,44,33,27,11,32
19830907,5,42,38,31,11,3
19830831,43,29,9,49,45,7
19830824,43,46,4,18,49,22
19830818,23,37,21,44,4,24
19830810,44,29,3,24,13,27
19830803,16,45,7,19,11,44
19830727,37,9,17,18,14,33
19830720,18,40,28,31,48,21
19830713,15,14,28,30,48,39
19830706,26,38,46,35,49,32
19830629,21,48,37,10,43,11
19830622,29,14,39,5,21,33
19830615,10,20,30,17,34,43
19830608,20,9,6,7,37,32
19830601,18,40,9,14,21,45
19830526,32,8,6,11,35,12
19830518,1,30,49,9,32,35
19830511,48,12,41,22,44,26
19830504,24,21,40,43,5,48
19830427,10,8,21,16,5,11
19830420,26,31,40,33,10,43
19830413,49,36,42,15,22,25
19830407,33,44,6,29,24,21
19830330,26,2,35,21,19,29
19830323,26,11,32,34,22,17
19830316,23,9,36,5,43,27
19830309,28,22,12,24,38,5
19830302,33,22,26,34,45,5
19830223,4,8,32,30,42,48
19830216,40,33,14,30,12,41
19830209,23,29,6,34,12,39
19830202,12,5,37,22,31,49
19830126,34,20,5,8,2,22
19830119,39,14,2,49,48,11
19830112,42,29,18,45,15,24
19830105,16,21,31,48,1,37
19821229,49,25,8,32,31,41
19821222,46,44,10,7,48,22
19821215,49,26,4,6,40,33
19821208,30,35,19,28,47,20
19821201,31,32,36,9,26,29
19821124,30,3,33,23,10,44
19821117,22,16,45,49,48,27
19821110,32,30,7,8,22,23
19821104,15,10,21,22,42,7
19821027,25,30,38,39,40,28
19821020,27,49,44,11,14,4
19821013,40,31,38,49,37,30
19821006,17,28,13,6,45,21
19820929,14,16,23,2,32,5
19820922,21,37,40,34,45,18
19820915,29,40,36,48,27,19
19820908,30,9,48,37,35,21
19820901,12,42,14,2,10,24
19820825,18,40,29,44,15,28
19820818,15,49,30,35,31,9
19820811,32,44,35,47,16,19
19820804,20,5,28,40,25,33
19820728,28,1,32,7,24,36
19820721,4,24,40,49,11,15
19820715,19,6,24,45,23,41
19820707,12,41,29,17,39,10
19820630,35,14,34,31,39,6
19820623,10,15,37,25,49,36
19820616,35,48,46,20,17,29
19820609,15,39,28,6,11,24
19820603,45,32,44,35,24,43
19820526,35,40,24,38,4,43
19820519,24,14,2,9,12,1
19820512,22,12,5,9,47,35
19820505,24,22,20,3,28,33
19820428,20,8,3,4,16,41
19820421,10,17,24,11,2,31
19820415,35,22,23,24,17,5
19820407,40,36,29,19,31,5
19820331,39,32,27,23,28,12
19820324,9,35,48,11,49,24
19820317,42,35,29,12,16,38
19820310,3,13,24,19,36,39
19820303,28,48,13,23,16,5
19820224,34,30,10,18,4,45
19820217,39,29,23,18,17,35
19820210,17,38,23,6,27,18
19820203,26,24,40,10,23,41
19820127,26,34,23,24,47,17
19820120,24,46,27,11,23,49
19820113,9,29,25,8,14,27
19820106,49,23,42,40,38,29
19811230,28,45,34,48,37,31
19811223,48,14,26,13,45,27
19811216,18,38,13,22,34,5
19811209,12,34,29,1,36,33
19811202,22,39,36,32,5,44
19811125,44,12,27,48,16,2
19811118,43,2,27,46,40,42
19811112,27,4,43,10,24,32
19811104,24,46,7,23,2,40
19811028,48,8,15,25,40,18
19811021,2,26,24,1,43,32
19811014,19,12,36,47,25,15
19811007,4,12,47,11,28,17
19810930,14,34,15,13,39,18
19810923,34,9,14,24,19,40
19810916,11,9,2,20,36,27
19810909,29,33,25,32,5,7
19810902,20,13,31,43,37,26
19810826,12,9,36,45,48,27
19810819,4,13,9,35,37,10
19810812,2,49,6,37,13,23
19810805,24,15,49,36,30,13
19810729,13,19,9,27,49,6
19810722,34,22,11,26,25,27
19810716,40,2,49,20,15,28
19810708,12,31,18,7,11,30
19810701,12,4,34,27,25,38
19810624,49,35,2,3,38,44
19810617,42,13,38,18,1,48
19810611,4,40,5,44,35,9
19810603,26,25,5,40,12,46
19810527,39,28,8,2,16,49
19810520,6,29,18,4,47,43
19810513,3,19,2,37,48,6
19810506,41,17,38,43,47,19
19810429,40,13,29,41,42,49
19810423,9,34,17,1,24,5
19810415,2,33,48,38,7,4
19810408,45,18,43,24,13,38
19810401,5,33,24,34,21,13
19810325,2,18,49,28,47,31
19810318,44,14,22,39,45,42
19810311,28,40,3,36,41,30
19810304,26,19,6,48,34,3
19810225,29,12,48,13,15,9
19810218,34,25,5,28,19,29
19810211,46,24,11,14,28,26
19810204,43,3,7,13,20,40
19810128,4,28,29,19,18,16
19810121,19,28,49,26,47,35
19810114,34,31,26,38,48,47
19810107,20,44,41,31,18,21
19801231,7,16,34,8,39,41
19801224,15,47,7,10,31,35
19801217,5,12,44,24,11,42
19801210,16,40,27,18,11,39
19801203,22,35,47,40,24,38
19801126,39,21,40,42,44,1
19801119,6,13,21,39,37,25
19801113,40,1,13,7,31,4
19801105,42,49,21,10,39,13
19801029,15,3,41,45,37,31
19801022,46,6,48,36,41,23
19801015,14,33,29,21,18,6
19801008,47,3,22,13,5,4
19801001,44,1,31,32,23,48
19800924,12,28,31,4,45,2
19800917,49,4,9,43,12,42
19800910,31,19,3,20,39,1
19800903,16,43,28,20,7,35
19800827,48,24,18,45,36,28
19800820,20,16,48,39,1,31
19800813,28,5,32,12,15,20
19800806,7,40,48,10,6,32
19800730,3,13,5,11,19,12
19800723,4,21,11,22,38,49
19800717,42,17,2,28,4,1
19800709,14,11,45,29,41,18
19800702,34,47,36,5,40,30
19800625,5,25,38,3,31,26
19800618,7,40,36,11,22,1
19800611,25,34,9,42,31,24
19800604,14,18,6,48,27,39
19800529,7,8,2,25,15,26
19800521,45,5,44,15,48,8
19800514,6,46,14,17,37,44
19800507,22,1,25,14,10,8
19800430,6,7,9,17,45,26
19800423,10,14,12,3,42,43
19800416,6,22,45,21,2,4
19800409,47,41,12,31,5,10
19800402,29,41,6,19,26,7
19800326,18,10,46,35,4,27
19800319,36,35,32,23,1,33
19800312,48,38,17,46,9,47
19800305,48,47,38,25,18,14
19800227,3,30,19,18,13,12
19800220,5,1,45,37,49,31
19800213,43,20,25,39,26,46
19800206,38,48,19,25,2,28
19800130,29,28,42,46,19,25
19800123,31,9,7,39,33,14
19800116,42,26,43,9,32,38
19800109,39,46,47,21,9,30
19800103,26,32,48,39,9,6
19791228,41,19,24,47,39,6
19791219,10,26,12,22,4,16
19791212,8,32,36,37,22,13
19791205,12,7,27,35,15,48
19791128,22,40,2,4,43,33
19791121,28,12,24,4,30,32
19791114,48,25,24,44,38,35
19791107,28,45,46,12,40,13
19791031,3,7,19,28,27,16
19791024,7,46,33,45,34,20
19791017,27,39,25,22,41,5
19791010,4,36,29,28,42,13
19791003,7,24,28,13,38,21
19790926,44,6,37,12,3,9
19790919,8,10,16,12,2,18
19790912,31,45,17,13,5,14
19790905,43,13,26,17,30,4
19790829,8,25,15,16,4,33
19790822,48,22,31,44,14,46
19790816,36,42,20,15,47,11
19790808,47,40,22,21,45,36
19790801,17,2,29,23,14,34
19790725,19,23,8,31,47,17
19790718,13,8,49,36,19,18
19790711,44,15,41,45,33,34
19790704,25,1,15,39,4,14
19790627,7,26,32,19,44,41
19790620,10,12,3,25,8,48
19790613,8,21,9,35,4,38
19790607,3,49,9,48,10,18
19790530,8,15,48,44,19,42
19790523,36,42,48,11,5,10
19790516,27,41,1,23,3,33
19790509,40,41,49,24,9,6
19790503,21,36,8,33,17,23
19790425,13,21,39,37,41,20
19790419,12,39,35,19,20,27
19790411,34,2,28,12,7,35
19790404,12,45,9,1,3,35
19790328,23,42,14,27,3,26
19790321,6,42,38,45,46,5
19790314,25,36,32,20,45,13
19790307,18,13,43,2,42,17
19790228,2,20,5,31,11,10
19790221,41,10,49,43,18,45
19790214,27,30,18,49,47,10
19790207,26,24,14,22,23,35
19790131,4,22,30,26,49,3
19790124,6,37,36,40,26,7
19790117,12,37,30,16,19,10
19790110,40,41,14,18,20,24
19790104,20,21,47,13,49,30
19781228,42,2,31,36,1,24
19781220,48,31,41,49,35,27
19781213,25,15,7,31,42,12
19781206,42,30,35,31,44,41
19781129,32,10,11,49,25,20
19781122,32,20,47,14,19,13
19781115,48,38,17,42,8,31
19781108,6,16,21,3,49,29
19781102,31,46,39,36,26,13
19781025,28,34,8,42,20,43
19781018,41,35,27,16,24,5
19781011,4,48,14,33,29,3
19781004,12,21,9,20,8,27
19780927,48,45,27,47,23,17
19780920,34,25,4,5,41,36
19780913,20,48,35,34,8,9
19780906,2,6,40,48,37,30
19780830,28,38,21,12,48,32
19780823,41,21,20,42,46,16
19780817,45,31,18,27,30,28
19780809,40,3,18,16,21,8
19780802,5,3,1,27,17,23
19780726,17,19,11,34,7,31
19780719,28,11,16,8,24,46
19780712,9,15,2,40,25,41
19780705,46,47,39,29,17,25
19780628,3,46,41,45,16,1
19780621,49,11,32,44,20,19
19780614,12,49,40,10,1,35
19780607,21,1,43,35,13,24
19780531,49,14,48,10,29,44
19780524,7,18,46,47,3,33
19780518,23,45,49,11,20,44
19780510,5,4,2,29,8,14
19780503,17,27,19,40,28,48
19780426,37,45,29,28,24,40
19780419,49,17,27,42,40,12
19780412,36,7,31,46,26,18
19780405,33,27,7,12,35,36
19780330,28,15,7,4,24,39
19780322,43,36,31,29,45,49
19780315,27,14,13,20,12,3
19780308,41,7,34,16,40,14
19780301,45,17,18,46,38,34
19780222,42,5,37,14,31,19
19780215,40,4,38,39,24,36
19780208,10,33,27,5,8,47
19780201,16,2,37,48,7,42
19780125,36,1,12,34,37,47
19780118,23,22,33,27,26,2
19780111,38,45,4,43,17,25
19780104,7,36,5,12,37,19
19771228,11,6,35,23,39,25
19771221,38,9,28,12,19,16
19771214,30,12,27,38,41,9
19771207,37,44,20,42,6,23
19771130,23,21,38,45,48,26
19771123,3,15,16,2,37,10
19771116,1,33,20,28,9,26
19771109,20,42,35,14,19,4
19771103,31,47,32,4,38,46
19771026,38,6,25,34,3,9
19771019,45,6,11,24,12,31
19771012,47,27,6,5,42,31
19771005,4,36,49,7,28,37
19770928,2,4,33,7,38,30
19770921,15,27,5,3,19,31
19770914,9,18,17,3,44,16
19770907,37,7,32,34,27,44
19770831,43,34,8,49,32,41
19770824,5,26,9,49,19,11
19770818,4,10,29,5,32,25
19770810,31,30,47,15,45,23
19770803,23,26,24,18,15,32
19770727,6,28,48,44,14,17
19770720,11,7,32,12,30,17
19770713,44,21,48,36,3,42
19770706,28,2,37,16,20,34
19770629,47,38,48,37,1,35
19770622,42,15,7,19,12,26
19770615,29,39,8,27,28,9
19770608,24,43,31,21,37,11
19770601,32,38,15,2,18,7
19770525,44,38,20,31,22,25
19770518,7,20,4,19,44,39
19770511,28,10,1,23,9,41
19770504,29,36,49,38,34,26
19770427,6,30,29,28,44,11
19770420,30,17,35,7,9,41
19770414,41,28,26,3,16,38
19770406,33,18,7,8,25,42
19770330,19,10,40,41,43,33
19770323,14,20,22,40,17,4
19770316,40,21,20,45,44,32
19770309,3,28,4,9,46,17
19770302,26,27,6,22,33,46
19770223,42,43,25,22,34,32
19770216,11,44,13,37,31,24
19770209,11,40,28,22,1,46
19770202,25,23,5,1,41,43
19770126,21,7,45,12,9,23
19770119,41,33,2,14,45,44
19770112,16,15,17,31,8,24
19770105,36,26,1,34,32,42
19761229,9,12,32,24,47,41
19761222,20,36,3,7,1,28
19761215,26,45,19,9,39,43
19761208,38,31,12,49,7,42
19761201,18,26,16,22,28,7
19761124,20,19,25,5,12,10
19761117,2,32,44,45,20,38
19761110,17,3,41,38,30,32
19761104,46,40,30,9,33,3
19761027,43,5,40,13,17,10
19761020,20,26,14,48,33,18
19761013,36,19,46,2,20,35
19761006,47,30,38,6,26,8
19760929,7,15,11,8,35,24
19760922,35,24,10,36,9,11
19760915,27,7,39,3,8,28
19760908,25,30,22,3,38,13
19760901,27,33,42,8,26,25
19760825,32,11,7,8,38,48
19760818,21,9,3,24,34,48
19760811,8,42,33,31,17,26
19760805,47,37,25,6,4,42
19760728,40,49,16,37,35,7
19760721,15,2,31,19,27,5
19760715,42,5,29,28,27,8
19760707,27,32,34,19,45,15
19760630,10,17,25,35,5,1
19760623,30,22,11,9,23,49
19760616,2,3,35,13,1,49
19760610,44,16,47,10,15,27
19760603,10,26,42,1,4,31
19760519,31,15,33,27,36,34
